order_id,customer_id,order_date,order_status,subtotal,discount_amount,shipping_cost,tax_amount,total_amount,payment_method,order_source,billing_country
ORD-003679,CUST-03680,2023-08-12,cancelled,104,0,0,8.32,112.32,bank_transfer,paid_search,CA
ORD-003680,CUST-03681,2023-12-13,completed,105,10.5,0,8.4,102.9,credit_card,social_media,UK
ORD-003681,CUST-03682,2024-10-14,completed,106,0,0,8.48,114.48,paypal,email_campaign,DE
ORD-003682,CUST-03683,2023-11-15,completed,107,0,0,8.56,115.56,apple_pay,direct_traffic,FR
ORD-003683,CUST-03684,2024-12-16,completed,108,0,0,8.64,116.64,google_pay,affiliate,AU
ORD-003684,CUST-03685,2024-04-17,completed,109,0,0,8.72,117.72,bank_transfer,organic_search,US
ORD-003685,CUST-03686,2023-05-18,completed,110,11,0,8.8,107.8,credit_card,paid_search,CA
ORD-003686,CUST-03687,2024-06-19,completed,111,0,0,8.88,119.88,paypal,social_media,UK
ORD-003687,CUST-03688,2023-07-20,completed,112,0,0,8.96,120.96,apple_pay,email_campaign,DE
ORD-003688,CUST-03689,2024-08-21,completed,113,0,0,9.04,122.04,google_pay,direct_traffic,FR
ORD-003689,CUST-03690,2023-09-22,completed,114,0,0,9.12,123.12,bank_transfer,affiliate,AU
ORD-003690,CUST-03691,2023-10-23,completed,115,11.5,0,9.2,112.7,credit_card,organic_search,US
ORD-003691,CUST-03692,2024-11-24,completed,116,0,0,9.28,125.28,paypal,paid_search,CA
ORD-003692,CUST-03693,2023-12-25,completed,117,0,0,9.36,126.36,apple_pay,social_media,UK
ORD-003693,CUST-03694,2024-10-26,completed,118,0,0,9.44,127.44,google_pay,email_campaign,DE
ORD-003694,CUST-03695,2024-05-27,completed,119,0,0,9.52,128.52,bank_transfer,direct_traffic,FR
ORD-003695,CUST-03696,2023-06-28,completed,120,12,0,9.6,117.6,credit_card,affiliate,AU
ORD-003696,CUST-03697,2024-07-01,shipped,121,0,0,9.68,130.68,paypal,organic_search,US
ORD-003697,CUST-03698,2023-08-02,shipped,122,0,0,9.76,131.76,apple_pay,paid_search,CA
ORD-003698,CUST-03699,2024-09-03,processing,123,0,0,9.84,132.84,google_pay,social_media,UK
ORD-003699,CUST-03700,2023-01-04,cancelled,124,0,0,9.92,133.92,bank_transfer,email_campaign,DE
ORD-003700,CUST-03701,2023-11-05,completed,125,12.5,0,10,122.5,credit_card,direct_traffic,FR
ORD-003701,CUST-03702,2024-12-06,completed,126,0,0,10.08,136.08,paypal,affiliate,AU
ORD-003702,CUST-03703,2023-10-07,completed,127,0,0,10.16,137.16,apple_pay,organic_search,US
ORD-003703,CUST-03704,2024-11-08,completed,128,0,0,10.24,138.24,google_pay,paid_search,CA
ORD-003704,CUST-03705,2024-06-09,completed,129,0,0,10.32,139.32,bank_transfer,social_media,UK
ORD-003705,CUST-03706,2023-07-10,completed,130,13,0,10.4,127.4,credit_card,email_campaign,DE
ORD-003706,CUST-03707,2024-08-11,completed,131,0,0,10.48,141.48,paypal,direct_traffic,FR
ORD-003707,CUST-03708,2023-09-12,completed,132,0,0,10.56,142.56,apple_pay,affiliate,AU
ORD-003708,CUST-03709,2024-01-13,completed,133,0,0,10.64,143.64,google_pay,organic_search,US
ORD-003709,CUST-03710,2023-02-14,completed,134,0,0,10.72,144.72,bank_transfer,paid_search,CA
ORD-003710,CUST-03711,2023-12-15,completed,135,13.5,0,10.8,132.3,credit_card,social_media,UK
ORD-003711,CUST-03712,2024-10-16,completed,136,0,0,10.88,146.88,paypal,email_campaign,DE
ORD-003712,CUST-03713,2023-11-17,completed,137,0,0,10.96,147.96,apple_pay,direct_traffic,FR
ORD-003713,CUST-03714,2024-12-18,completed,138,0,0,11.04,149.04,google_pay,affiliate,AU
ORD-003714,CUST-03715,2024-07-19,completed,139,0,0,11.12,150.12,bank_transfer,organic_search,US
ORD-003715,CUST-03716,2023-08-20,completed,140,14,0,11.2,137.2,credit_card,paid_search,CA
ORD-003716,CUST-03717,2024-09-21,shipped,141,0,0,11.28,152.28,paypal,social_media,UK
ORD-003717,CUST-03718,2023-01-22,shipped,142,0,0,11.36,153.36,apple_pay,email_campaign,DE
ORD-003718,CUST-03719,2024-02-23,processing,143,0,0,11.44,154.44,google_pay,direct_traffic,FR
ORD-003719,CUST-03720,2023-03-24,cancelled,144,0,0,11.52,155.52,bank_transfer,affiliate,AU
ORD-003720,CUST-03721,2023-10-25,completed,145,14.5,0,11.6,142.1,credit_card,organic_search,US
ORD-003721,CUST-03722,2024-11-26,completed,146,0,0,11.68,157.68,paypal,paid_search,CA
ORD-003722,CUST-03723,2023-12-27,completed,147,0,0,11.76,158.76,apple_pay,social_media,UK
ORD-003723,CUST-03724,2024-10-28,completed,148,0,0,11.84,159.84,google_pay,email_campaign,DE
ORD-003724,CUST-03725,2024-08-01,completed,149,0,0,11.92,160.92,bank_transfer,direct_traffic,FR
ORD-003725,CUST-03726,2023-09-02,completed,150,15,0,12,147,credit_card,affiliate,AU
ORD-003726,CUST-03727,2024-01-03,completed,151,0,0,12.08,163.08,paypal,organic_search,US
ORD-003727,CUST-03728,2023-02-04,completed,152,0,0,12.16,164.16,apple_pay,paid_search,CA
ORD-003728,CUST-03729,2024-03-05,completed,153,0,0,12.24,165.24,google_pay,social_media,UK
ORD-003729,CUST-03730,2023-04-06,completed,154,0,0,12.32,166.32,bank_transfer,email_campaign,DE
ORD-003730,CUST-03731,2023-11-07,completed,155,15.5,0,12.4,151.9,credit_card,direct_traffic,FR
ORD-003731,CUST-03732,2024-12-08,completed,156,0,0,12.48,168.48,paypal,affiliate,AU
ORD-003732,CUST-03733,2023-10-09,completed,157,0,0,12.56,169.56,apple_pay,organic_search,US
ORD-003733,CUST-03734,2024-11-10,completed,158,0,0,12.64,170.64,google_pay,paid_search,CA
ORD-003734,CUST-03735,2024-09-11,completed,159,0,0,12.72,171.72,bank_transfer,social_media,UK
ORD-003735,CUST-03736,2023-01-12,completed,160,16,0,12.8,156.8,credit_card,email_campaign,DE
ORD-003736,CUST-03737,2024-02-13,shipped,161,0,0,12.88,173.88,paypal,direct_traffic,FR
ORD-003737,CUST-03738,2023-03-14,shipped,162,0,0,12.96,174.96,apple_pay,affiliate,AU
ORD-003738,CUST-03739,2024-04-15,processing,163,0,0,13.04,176.04,google_pay,organic_search,US
ORD-003739,CUST-03740,2023-05-16,cancelled,164,0,0,13.12,177.12,bank_transfer,paid_search,CA
ORD-003740,CUST-03741,2023-12-17,completed,165,16.5,0,13.2,161.7,credit_card,social_media,UK
ORD-003741,CUST-03742,2024-10-18,completed,166,0,0,13.28,179.28,paypal,email_campaign,DE
ORD-003742,CUST-03743,2023-11-19,completed,167,0,0,13.36,180.36,apple_pay,direct_traffic,FR
ORD-003743,CUST-03744,2024-12-20,completed,168,0,0,13.44,181.44,google_pay,affiliate,AU
ORD-003744,CUST-03745,2024-01-21,completed,169,0,0,13.52,182.52,bank_transfer,organic_search,US
ORD-003745,CUST-03746,2023-02-22,completed,170,17,0,13.6,166.6,credit_card,paid_search,CA
ORD-003746,CUST-03747,2024-03-23,completed,171,0,0,13.68,184.68,paypal,social_media,UK
ORD-003747,CUST-03748,2023-04-24,completed,172,0,0,13.76,185.76,apple_pay,email_campaign,DE
ORD-003748,CUST-03749,2024-05-25,completed,173,0,0,13.84,186.84,google_pay,direct_traffic,FR
ORD-003749,CUST-03750,2023-06-26,completed,174,0,0,13.92,187.92,bank_transfer,affiliate,AU
ORD-003750,CUST-03751,2023-10-27,completed,175,17.5,0,14,171.5,credit_card,organic_search,US
ORD-003751,CUST-03752,2024-11-28,completed,176,0,0,14.08,190.08,paypal,paid_search,CA
ORD-003752,CUST-03753,2023-12-01,completed,177,0,0,14.16,191.16,apple_pay,social_media,UK
ORD-003753,CUST-03754,2024-10-02,completed,178,0,0,14.24,192.24,google_pay,email_campaign,DE
ORD-003754,CUST-03755,2024-02-03,completed,179,0,0,14.32,193.32,bank_transfer,direct_traffic,FR
ORD-003755,CUST-03756,2023-03-04,completed,180,18,0,14.4,176.4,credit_card,affiliate,AU
ORD-003756,CUST-03757,2024-04-05,shipped,181,0,0,14.48,195.48,paypal,organic_search,US
ORD-003757,CUST-03758,2023-05-06,shipped,182,0,0,14.56,196.56,apple_pay,paid_search,CA
ORD-003758,CUST-03759,2024-06-07,processing,183,0,0,14.64,197.64,google_pay,social_media,UK
ORD-003759,CUST-03760,2023-07-08,cancelled,184,0,0,14.72,198.72,bank_transfer,email_campaign,DE
ORD-003760,CUST-03761,2023-11-09,completed,185,18.5,0,14.8,181.3,credit_card,direct_traffic,FR
ORD-003761,CUST-03762,2024-12-10,completed,186,0,0,14.88,200.88,paypal,affiliate,AU
ORD-003762,CUST-03763,2023-10-11,completed,187,0,0,14.96,201.96,apple_pay,organic_search,US
ORD-003763,CUST-03764,2024-11-12,completed,188,0,0,15.04,203.04,google_pay,paid_search,CA
ORD-003764,CUST-03765,2024-03-13,completed,189,0,0,15.12,204.12,bank_transfer,social_media,UK
ORD-003765,CUST-03766,2023-04-14,completed,190,19,0,15.2,186.2,credit_card,email_campaign,DE
ORD-003766,CUST-03767,2024-05-15,completed,191,0,0,15.28,206.28,paypal,direct_traffic,FR
ORD-003767,CUST-03768,2023-06-16,completed,192,0,0,15.36,207.36,apple_pay,affiliate,AU
ORD-003768,CUST-03769,2024-07-17,completed,193,0,0,15.44,208.44,google_pay,organic_search,US
ORD-003769,CUST-03770,2023-08-18,completed,194,0,0,15.52,209.52,bank_transfer,paid_search,CA
ORD-003770,CUST-03771,2023-12-19,completed,195,19.5,0,15.6,191.1,credit_card,social_media,UK
ORD-003771,CUST-03772,2024-10-20,completed,196,0,0,15.68,211.68,paypal,email_campaign,DE
ORD-003772,CUST-03773,2023-11-21,completed,197,0,0,15.76,212.76,apple_pay,direct_traffic,FR
ORD-003773,CUST-03774,2024-12-22,completed,198,0,0,15.84,213.84,google_pay,affiliate,AU
ORD-003774,CUST-03775,2024-04-23,completed,199,0,0,15.92,214.92,bank_transfer,organic_search,US
ORD-003775,CUST-03776,2023-05-24,completed,200,20,0,16,196,credit_card,paid_search,CA
ORD-003776,CUST-03777,2024-06-25,shipped,201,0,0,16.08,217.08,paypal,social_media,UK
ORD-003777,CUST-03778,2023-07-26,shipped,202,0,0,16.16,218.16,apple_pay,email_campaign,DE
ORD-003778,CUST-03779,2024-08-27,processing,203,0,0,16.24,219.24,google_pay,direct_traffic,FR
ORD-003779,CUST-03780,2023-09-28,cancelled,204,0,0,16.32,220.32,bank_transfer,affiliate,AU
ORD-003780,CUST-03781,2023-10-01,completed,205,20.5,0,16.4,200.9,credit_card,organic_search,US
ORD-003781,CUST-03782,2024-11-02,completed,206,0,0,16.48,222.48,paypal,paid_search,CA
ORD-003782,CUST-03783,2023-12-03,completed,207,0,0,16.56,223.56,apple_pay,social_media,UK
ORD-003783,CUST-03784,2024-10-04,completed,208,0,0,16.64,224.64,google_pay,email_campaign,DE
ORD-003784,CUST-03785,2024-05-05,completed,209,0,0,16.72,225.72,bank_transfer,direct_traffic,FR
ORD-003785,CUST-03786,2023-06-06,completed,210,21,0,16.8,205.8,credit_card,affiliate,AU
ORD-003786,CUST-03787,2024-07-07,completed,211,0,0,16.88,227.88,paypal,organic_search,US
ORD-003787,CUST-03788,2023-08-08,completed,212,0,0,16.96,228.96,apple_pay,paid_search,CA
ORD-003788,CUST-03789,2024-09-09,completed,213,0,0,17.04,230.04,google_pay,social_media,UK
ORD-003789,CUST-03790,2023-01-10,completed,214,0,0,17.12,231.12,bank_transfer,email_campaign,DE
ORD-003790,CUST-03791,2023-11-11,completed,215,21.5,0,17.2,210.7,credit_card,direct_traffic,FR
ORD-003791,CUST-03792,2024-12-12,completed,216,0,0,17.28,233.28,paypal,affiliate,AU
ORD-003792,CUST-03793,2023-10-13,completed,217,0,0,17.36,234.36,apple_pay,organic_search,US
ORD-003793,CUST-03794,2024-11-14,completed,218,0,0,17.44,235.44,google_pay,paid_search,CA
ORD-003794,CUST-03795,2024-06-15,completed,219,0,0,17.52,236.52,bank_transfer,social_media,UK
ORD-003795,CUST-03796,2023-07-16,completed,220,22,0,17.6,215.6,credit_card,email_campaign,DE
ORD-003796,CUST-03797,2024-08-17,shipped,221,0,0,17.68,238.68,paypal,direct_traffic,FR
ORD-003797,CUST-03798,2023-09-18,shipped,222,0,0,17.76,239.76,apple_pay,affiliate,AU
ORD-003798,CUST-03799,2024-01-19,processing,223,0,0,17.84,240.84,google_pay,organic_search,US
ORD-003799,CUST-03800,2023-02-20,cancelled,224,0,0,17.92,241.92,bank_transfer,paid_search,CA
ORD-003800,CUST-03801,2023-12-21,completed,225,22.5,0,18,220.5,credit_card,social_media,UK
ORD-003801,CUST-03802,2024-10-22,completed,226,0,0,18.08,244.08,paypal,email_campaign,DE
ORD-003802,CUST-03803,2023-11-23,completed,227,0,0,18.16,245.16,apple_pay,direct_traffic,FR
ORD-003803,CUST-03804,2024-12-24,completed,228,0,0,18.24,246.24,google_pay,affiliate,AU
ORD-003804,CUST-03805,2024-07-25,completed,229,0,0,18.32,247.32,bank_transfer,organic_search,US
ORD-003805,CUST-03806,2023-08-26,completed,230,23,0,18.4,225.4,credit_card,paid_search,CA
ORD-003806,CUST-03807,2024-09-27,completed,231,0,0,18.48,249.48,paypal,social_media,UK
ORD-003807,CUST-03808,2023-01-28,completed,232,0,0,18.56,250.56,apple_pay,email_campaign,DE
ORD-003808,CUST-03809,2024-02-01,completed,233,0,0,18.64,251.64,google_pay,direct_traffic,FR
ORD-003809,CUST-03810,2023-03-02,completed,234,0,0,18.72,252.72,bank_transfer,affiliate,AU
ORD-003810,CUST-03811,2023-10-03,completed,235,23.5,0,18.8,230.3,credit_card,organic_search,US
ORD-003811,CUST-03812,2024-11-04,completed,236,0,0,18.88,254.88,paypal,paid_search,CA
ORD-003812,CUST-03813,2023-12-05,completed,237,0,0,18.96,255.96,apple_pay,social_media,UK
ORD-003813,CUST-03814,2024-10-06,completed,238,0,0,19.04,257.04,google_pay,email_campaign,DE
ORD-003814,CUST-03815,2024-08-07,completed,239,0,0,19.12,258.12,bank_transfer,direct_traffic,FR
ORD-003815,CUST-03816,2023-09-08,completed,240,24,0,19.2,235.2,credit_card,affiliate,AU
ORD-003816,CUST-03817,2024-01-09,shipped,241,0,0,19.28,260.28,paypal,organic_search,US
ORD-003817,CUST-03818,2023-02-10,shipped,242,0,0,19.36,261.36,apple_pay,paid_search,CA
ORD-003818,CUST-03819,2024-03-11,processing,243,0,0,19.44,262.44,google_pay,social_media,UK
ORD-003819,CUST-03820,2023-04-12,cancelled,244,0,0,19.52,263.52,bank_transfer,email_campaign,DE
ORD-003820,CUST-03821,2023-11-13,completed,245,24.5,0,19.6,240.1,credit_card,direct_traffic,FR
ORD-003821,CUST-03822,2024-12-14,completed,246,0,0,19.68,265.68,paypal,affiliate,AU
ORD-003822,CUST-03823,2023-10-15,completed,247,0,0,19.76,266.76,apple_pay,organic_search,US
ORD-003823,CUST-03824,2024-11-16,completed,248,0,0,19.84,267.84,google_pay,paid_search,CA
ORD-003824,CUST-03825,2024-09-17,completed,249,0,0,19.92,268.92,bank_transfer,social_media,UK
ORD-003825,CUST-03826,2023-01-18,completed,250,25,0,20,245,credit_card,email_campaign,DE
ORD-003826,CUST-03827,2024-02-19,completed,251,0,0,20.08,271.08,paypal,direct_traffic,FR
ORD-003827,CUST-03828,2023-03-20,completed,252,0,0,20.16,272.16,apple_pay,affiliate,AU
ORD-003828,CUST-03829,2024-04-21,completed,253,0,0,20.24,273.24,google_pay,organic_search,US
ORD-003829,CUST-03830,2023-05-22,completed,254,0,0,20.32,274.32,bank_transfer,paid_search,CA
ORD-003830,CUST-03831,2023-12-23,completed,255,25.5,0,20.4,249.9,credit_card,social_media,UK
ORD-003831,CUST-03832,2024-10-24,completed,256,0,0,20.48,276.48,paypal,email_campaign,DE
ORD-003832,CUST-03833,2023-11-25,completed,257,0,0,20.56,277.56,apple_pay,direct_traffic,FR
ORD-003833,CUST-03834,2024-12-26,completed,258,0,0,20.64,278.64,google_pay,affiliate,AU
ORD-003834,CUST-03835,2024-01-27,completed,259,0,0,20.72,279.72,bank_transfer,organic_search,US
ORD-003835,CUST-03836,2023-02-28,completed,260,26,0,20.8,254.8,credit_card,paid_search,CA
ORD-003836,CUST-03837,2024-03-01,shipped,261,0,0,20.88,281.88,paypal,social_media,UK
ORD-003837,CUST-03838,2023-04-02,shipped,262,0,0,20.96,282.96,apple_pay,email_campaign,DE
ORD-003838,CUST-03839,2024-05-03,processing,263,0,0,21.04,284.04,google_pay,direct_traffic,FR
ORD-003839,CUST-03840,2023-06-04,cancelled,264,0,0,21.12,285.12,bank_transfer,affiliate,AU
ORD-003840,CUST-03841,2023-10-05,completed,265,26.5,0,21.2,259.7,credit_card,organic_search,US
ORD-003841,CUST-03842,2024-11-06,completed,266,0,0,21.28,287.28,paypal,paid_search,CA
ORD-003842,CUST-03843,2023-12-07,completed,267,0,0,21.36,288.36,apple_pay,social_media,UK
ORD-003843,CUST-03844,2024-10-08,completed,268,0,0,21.44,289.44,google_pay,email_campaign,DE
ORD-003844,CUST-03845,2024-02-09,completed,269,0,0,21.52,290.52,bank_transfer,direct_traffic,FR
ORD-003845,CUST-03846,2023-03-10,completed,270,27,0,21.6,264.6,credit_card,affiliate,AU
ORD-003846,CUST-03847,2024-04-11,completed,271,0,0,21.68,292.68,paypal,organic_search,US
ORD-003847,CUST-03848,2023-05-12,completed,272,0,0,21.76,293.76,apple_pay,paid_search,CA
ORD-003848,CUST-03849,2024-06-13,completed,273,0,0,21.84,294.84,google_pay,social_media,UK
ORD-003849,CUST-03850,2023-07-14,completed,274,0,0,21.92,295.92,bank_transfer,email_campaign,DE
ORD-003850,CUST-03851,2023-11-15,completed,275,27.5,0,22,269.5,credit_card,direct_traffic,FR
ORD-003851,CUST-03852,2024-12-16,completed,276,0,0,22.08,298.08,paypal,affiliate,AU
ORD-003852,CUST-03853,2023-10-17,completed,277,0,0,22.16,299.16,apple_pay,organic_search,US
ORD-003853,CUST-03854,2024-11-18,completed,278,0,0,22.24,300.24,google_pay,paid_search,CA
ORD-003854,CUST-03855,2024-03-19,completed,279,0,0,22.32,301.32,bank_transfer,social_media,UK
ORD-003855,CUST-03856,2023-04-20,completed,280,28,0,22.4,274.4,credit_card,email_campaign,DE
ORD-003856,CUST-03857,2024-05-21,shipped,281,0,0,22.48,303.48,paypal,direct_traffic,FR
ORD-003857,CUST-03858,2023-06-22,shipped,282,0,0,22.56,304.56,apple_pay,affiliate,AU
ORD-003858,CUST-03859,2024-07-23,processing,283,0,0,22.64,305.64,google_pay,organic_search,US
ORD-003859,CUST-03860,2023-08-24,cancelled,284,0,0,22.72,306.72,bank_transfer,paid_search,CA
ORD-003860,CUST-03861,2023-12-25,completed,285,28.5,0,22.8,279.3,credit_card,social_media,UK
ORD-003861,CUST-03862,2024-10-26,completed,286,0,0,22.88,308.88,paypal,email_campaign,DE
ORD-003862,CUST-03863,2023-11-27,completed,287,0,0,22.96,309.96,apple_pay,direct_traffic,FR
ORD-003863,CUST-03864,2024-12-28,completed,288,0,0,23.04,311.04,google_pay,affiliate,AU
ORD-003864,CUST-03865,2024-04-01,completed,289,0,0,23.12,312.12,bank_transfer,organic_search,US
ORD-003865,CUST-03866,2023-05-02,completed,290,29,0,23.2,284.2,credit_card,paid_search,CA
ORD-003866,CUST-03867,2024-06-03,completed,291,0,0,23.28,314.28,paypal,social_media,UK
ORD-003867,CUST-03868,2023-07-04,completed,292,0,0,23.36,315.36,apple_pay,email_campaign,DE
ORD-003868,CUST-03869,2024-08-05,completed,293,0,0,23.44,316.44,google_pay,direct_traffic,FR
ORD-003869,CUST-03870,2023-09-06,completed,294,0,0,23.52,317.52,bank_transfer,affiliate,AU
ORD-003870,CUST-03871,2023-10-07,completed,295,29.5,0,23.6,289.1,credit_card,organic_search,US
ORD-003871,CUST-03872,2024-11-08,completed,296,0,0,23.68,319.68,paypal,paid_search,CA
ORD-003872,CUST-03873,2023-12-09,completed,297,0,0,23.76,320.76,apple_pay,social_media,UK
ORD-003873,CUST-03874,2024-10-10,completed,298,0,0,23.84,321.84,google_pay,email_campaign,DE
ORD-003874,CUST-03875,2024-05-11,completed,299,0,0,23.92,322.92,bank_transfer,direct_traffic,FR
ORD-003875,CUST-03876,2023-06-12,completed,300,30,0,24,294,credit_card,affiliate,AU
ORD-003876,CUST-03877,2024-07-13,shipped,301,0,0,24.08,325.08,paypal,organic_search,US
ORD-003877,CUST-03878,2023-08-14,shipped,302,0,0,24.16,326.16,apple_pay,paid_search,CA
ORD-003878,CUST-03879,2024-09-15,processing,303,0,0,24.24,327.24,google_pay,social_media,UK
ORD-003879,CUST-03880,2023-01-16,cancelled,304,0,0,24.32,328.32,bank_transfer,email_campaign,DE
ORD-003880,CUST-03881,2023-11-17,completed,305,30.5,0,24.4,298.9,credit_card,direct_traffic,FR
ORD-003881,CUST-03882,2024-12-18,completed,306,0,0,24.48,330.48,paypal,affiliate,AU
ORD-003882,CUST-03883,2023-10-19,completed,307,0,0,24.56,331.56,apple_pay,organic_search,US
ORD-003883,CUST-03884,2024-11-20,completed,308,0,0,24.64,332.64,google_pay,paid_search,CA
ORD-003884,CUST-03885,2024-06-21,completed,309,0,0,24.72,333.72,bank_transfer,social_media,UK
ORD-003885,CUST-03886,2023-07-22,completed,310,31,0,24.8,303.8,credit_card,email_campaign,DE
ORD-003886,CUST-03887,2024-08-23,completed,311,0,0,24.88,335.88,paypal,direct_traffic,FR
ORD-003887,CUST-03888,2023-09-24,completed,312,0,0,24.96,336.96,apple_pay,affiliate,AU
ORD-003888,CUST-03889,2024-01-25,completed,313,0,0,25.04,338.04,google_pay,organic_search,US
ORD-003889,CUST-03890,2023-02-26,completed,314,0,0,25.12,339.12,bank_transfer,paid_search,CA
ORD-003890,CUST-03891,2023-12-27,completed,315,31.5,0,25.2,308.7,credit_card,social_media,UK
ORD-003891,CUST-03892,2024-10-28,completed,316,0,0,25.28,341.28,paypal,email_campaign,DE
ORD-003892,CUST-03893,2023-11-01,completed,317,0,0,25.36,342.36,apple_pay,direct_traffic,FR
ORD-003893,CUST-03894,2024-12-02,completed,318,0,0,25.44,343.44,google_pay,affiliate,AU
ORD-003894,CUST-03895,2024-07-03,completed,319,0,0,25.52,344.52,bank_transfer,organic_search,US
ORD-003895,CUST-03896,2023-08-04,completed,320,32,0,25.6,313.6,credit_card,paid_search,CA
ORD-003896,CUST-03897,2024-09-05,shipped,321,0,0,25.68,346.68,paypal,social_media,UK
ORD-003897,CUST-03898,2023-01-06,shipped,322,0,0,25.76,347.76,apple_pay,email_campaign,DE
ORD-003898,CUST-03899,2024-02-07,processing,323,0,0,25.84,348.84,google_pay,direct_traffic,FR
ORD-003899,CUST-03900,2023-03-08,cancelled,324,0,0,25.92,349.92,bank_transfer,affiliate,AU
ORD-003900,CUST-03901,2023-10-09,completed,325,32.5,0,26,318.5,credit_card,organic_search,US
ORD-003901,CUST-03902,2024-11-10,completed,326,0,0,26.08,352.08,paypal,paid_search,CA
ORD-003902,CUST-03903,2023-12-11,completed,327,0,0,26.16,353.16,apple_pay,social_media,UK
ORD-003903,CUST-03904,2024-10-12,completed,328,0,0,26.24,354.24,google_pay,email_campaign,DE
ORD-003904,CUST-03905,2024-08-13,completed,329,0,0,26.32,355.32,bank_transfer,direct_traffic,FR
ORD-003905,CUST-03906,2023-09-14,completed,330,33,0,26.4,323.4,credit_card,affiliate,AU
ORD-003906,CUST-03907,2024-01-15,completed,331,0,0,26.48,357.48,paypal,organic_search,US
ORD-003907,CUST-03908,2023-02-16,completed,332,0,0,26.56,358.56,apple_pay,paid_search,CA
ORD-003908,CUST-03909,2024-03-17,completed,333,0,0,26.64,359.64,google_pay,social_media,UK
